,,Title,Datetime,Source,URL
bing,1672,Column: COVID-19 shows cutting red tape saves lives,2020-05-25T09:20:00.0000000Z,Columbus Dispatch,https://www.dispatch.com/opinion/20200525/column-covid-19-shows-cutting-red-tape-saves-lives
bing,1673,Containment of a traceable COVID-19 outbreak among healthcare workers at a hematopoietic stem cell transplantation unit,2020-06-01T10:18:00.0000000Z,Nature,https://www.nature.com/articles/s41409-020-0958-6
bing,1674,Healthcare Workers May Be at Risk Early in COVID-19 Outbreak,2020-05-22T20:38:00.0000000Z,Medscape,https://www.medscape.com/viewarticle/931046
bing,1675,Japan prioritizes Iraq’s health and recovery from COVID-19 in new contribution,2020-06-01T11:12:00.0000000Z,ReliefWeb,https://reliefweb.int/report/iraq/japan-prioritizes-iraq-s-health-and-recovery-covid-19-new-contribution
bing,1676,No evidence blanket 'do-not-resuscitate' orders for COVID-19 patients are necessary; investigators urge caution,2020-05-22T00:00:00.0000000Z,Science Daily,https://www.sciencedaily.com/releases/2020/05/200522105757.htm
bing,1677,"Mexico’s prisons, COVID-19, and the amnesty law",2020-05-26T13:08:00.0000000Z,Brookings Institution,https://www.brookings.edu/blog/order-from-chaos/2020/05/26/mexicos-prisons-covid-19-and-the-amnesty-law/
bing,1678,World Bank approves $500mn loan for Pakistan in fight against COVID-19,2020-05-23T04:16:00.0000000Z,Geo News,https://www.geo.tv/latest/289308-world-bank-approves-500mn-loan-for-pakistan-in-fight-against-covid-19
bing,1679,COVID-19 pandemic: Worker advocacy groups create guidance for apparel and textile workers,2020-05-22T04:11:00.0000000Z,Safety+Health Magazine,https://www.safetyandhealthmagazine.com/articles/19916-covid-19-pandemic-worker-advocacy-groups-create-guidance-for-apparel-and-textile-workers
bing,1680,Covid-19 Will Accelerate the AI Health Care Revolution,2020-05-22T07:00:00.0000000Z,Wired,https://www.wired.com/story/covid-19-will-accelerate-ai-health-care-revolution/
bing,1681,Pandemic Exposes Health Care Failings for African Americans,2020-05-22T12:55:00.0000000Z,Voice of America,https://www.voanews.com/covid-19-pandemic/pandemic-exposes-health-care-failings-african-americans
bing,1682,Covid-19 and governance: What should be govt’spriorities?,2020-05-28T00:00:00.0000000Z,The Nation Newspaper,https://thenationonlineng.net/covid-19-and-governance-what-should-be-govtspriorities/
bing,1683,ACR leaders urge lawmakers to offer targeted COVID-19 relief for healthcare practices,2020-05-21T00:00:00.0000000Z,EurekAlert!,http://www.eurekalert.org/pub_releases/2020-05/acor-alu052120.php
bing,1684,'They killed my dad': Glendale nursing home sued after resident contracts COVID-19 and dies,2020-05-22T22:19:00.0000000Z,Yahoo! News,https://news.yahoo.com/killed-dad-glendale-nursing-home-215446267.html
bing,1685,"COVID-19, the flexibility stigma, and gender equality",2020-05-22T04:05:00.0000000Z,Strategy+Business,https://www.strategy-business.com/blog/COVID-19-the-flexibility-stigma-and-gender-equality
bing,1686,High rates of COVID-19 on American Indian reservations—water and language barriers affect risk,2020-05-27T07:21:00.0000000Z,Medical Xpress,https://medicalxpress.com/news/2020-05-high-covid-american-indian-reservationswater.html
bing,1687,UK contributes US$3.8m for COVID-19 response in the Caribbean,2020-05-22T21:26:00.0000000Z,The Jamaica Observer,http://www.jamaicaobserver.com/latestnews/UK_contributes_US$3.8m_for_COVID-19_response_in_the_Caribbean?profile=1228
bing,1688,Trump Administration Revokes Obama-Era Transgender Health Care Protections,2020-06-13T23:06:00.0000000Z,YAHOO!,https://www.yahoo.com/entertainment/trump-administration-revokes-obama-era-223847188.html
bing,1689,"How the Federal Government Can Help Individuals with Kidney Disease, Kidney Failure During the COVID-19",2020-06-01T14:56:00.0000000Z,Townhall,https://townhall.com/columnists/christianjosi/2020/06/01/how-the-federal-government-can-help-individuals-with-kidney-disease-kidney-failure-during-the-covid19-n2569821
bing,1690,"A Guide to Living With RA During the COVID-19 Pandemic: Help, Resources, and Making a Personal Checklist",2020-05-29T00:00:00.0000000Z,Everyday Health,https://www.everydayhealth.com/rheumatoid-arthritis/a-guide-to-living-with-ra-during-the-covid-19-pandemic-help-resources-and-making-a-personal-checklist/
bing,1691,The United States announces additional funds for Uzbekistan's fight against COVID-19,2020-05-23T01:57:00.0000000Z,ReliefWeb,https://reliefweb.int/report/uzbekistan/united-states-announces-additional-funds-uzbekistans-fight-against-covid-19
bing,1692,California seeks more power to fight healthcare mergers,2020-06-01T12:03:00.0000000Z,Los Angeles Times,https://www.latimes.com/business/story/2020-06-01/california-seeks-more-power-to-fight-healthcare-mergers
bing,1693,Rebuilding nursing homes post-Covid-19,2020-06-01T11:37:00.0000000Z,Crain's New York,https://www.crainsnewyork.com/health-care/rebuilding-nursing-homes-post-covid-19
bing,1694,"Isolation, Quarantine and Distance: The impact of COVID-19 loneliness on mental health",2020-05-23T00:00:00.0000000Z,The Nation Newspaper,https://thenationonlineng.net/isolation-quarantine-and-distance-the-impact-of-covid-19-loneliness-on-mental-health/
bing,1695,Older men exhibit less COVID-19 worries than others,2020-05-29T00:00:00.0000000Z,News Medical,https://www.news-medical.net/news/20200529/Older-men-exhibit-less-COVID-19-worries-than-others.aspx
bing,1696,"First UK Participant Enters the Largest COVID-19 Interventional Trial in the World Involving 40,000 Frontline Healthcare Workers",2020-05-21T05:08:00.0000000Z,Business Insider,https://markets.businessinsider.com/news/stocks/first-uk-participant-enters-the-largest-covid-19-interventional-trial-in-the-world-involving-40-000-frontline-healthcare-workers-1029222182
bing,1697,5 Simple Ways To Improve Your Mental Health Every Day,2020-06-14T14:41:00.0000000Z,Forbes,https://www.forbes.com/sites/meimeifox/2020/06/14/5-simple-ways-to-improve-your-mental-health-every-day/
bing,1698,"Merck bets on viral vector vaccine platforms, plus oral antiviral, in three-way COVID-19 push",2020-05-26T22:49:00.0000000Z,BioWorld,https://www.bioworld.com/articles/435336-merck-bets-on-viral-vector-vaccine-platforms-plus-oral-antiviral-in-three-way-covid-19-push
bing,1699,Up to 20% of hospital patients with Covid-19 caught it at hospital,2020-05-17T14:16:00.0000000Z,The Guardian,https://www.theguardian.com/world/2020/may/17/hospital-patients-england-coronavirus-covid-19
bing,1700,One-hour COVID-19 test being trialed at hospitals around London,2020-05-23T15:59:00.0000000Z,Reuters,https://www.reuters.com/article/us-health-coronavirus-britain-test-idUSKBN22Z0PI
bing,1701,Out-of-hospital cardiac arrests on the rise in the US during Covid-19 crisis,2020-05-21T12:52:00.0000000Z,Health24.com,https://www.health24.com/Medical/Infectious-diseases/Coronavirus/out-of-hospital-cardiac-arrests-on-the-rise-in-the-us-during-covid-19-crisis-20200521
bing,1702,Covid-19: 10 countries with highest number of cases and fatalities,2020-05-15T03:40:00.0000000Z,Hindustan Times,https://www.hindustantimes.com/world-news/covid-19-10-countries-with-highest-number-of-cases-and-fatalities/story-b0s7F9aFybcjhBNQjngRHP.html
bing,1703,"MDH reports 729 new COVID-19 cases, 17 new deaths",2020-05-16T16:11:00.0000000Z,KSTP,https://kstp.com/coronavirus/minnesota-health-department-reports-729-new-covid-19-cases-17-new-deaths/5731357/
bing,1704,A family with five doctors – and two Covid-19 deaths,2020-05-20T10:05:00.0000000Z,The Guardian,https://www.theguardian.com/us-news/2020/may/20/a-family-with-five-doctors-and-two-covid-19-deaths
bing,1705,Washington state reports 116 new COVID-19 cases and 8 deaths Tuesday,2020-05-26T23:06:00.0000000Z,News Tribune,https://www.thenewstribune.com/news/coronavirus/article243008171.html
bing,1706,Washington state reports 148 new COVID-19 cases and 6 deaths Friday,2020-05-23T00:35:00.0000000Z,News Tribune,https://www.thenewstribune.com/news/coronavirus/article242929391.html
bing,1707,Using COVID-19 to Double Down on Cyber Norms,2020-05-21T17:08:00.0000000Z,Cfr.org,https://www.cfr.org/blog/using-covid-19-double-down-cyber-norms
bing,1708,He was negative for the flu but positive he had COVID-19. How his case could help experts.,2020-05-23T11:12:00.0000000Z,USA Today,https://www.usatoday.com/story/news/investigations/2020/05/23/experts-flu-and-pneumonia-data-might-help-curb-covid-19-outbreaks/5183054002/
bing,1709,"France records 104 new Covid-19 deaths as hospital numbers drop below 20,000",2020-05-15T18:51:00.0000000Z,France 24,https://www.france24.com/en/20200515-france-records-104-new-covid-19-deaths-as-hospital-numbers-continue-to-drop
bing,1710,Michelin-starred chef Vikas Khanna fed over 7 million poor people across India amid COVID-19,2020-05-30T08:11:00.0000000Z,The New Indian Express,https://www.newindianexpress.com/cities/delhi/2020/may/30/michelin-starred-chef--vikas-khanna-fed-over-7-million-poor-people-across-india-amid-covid-19-2149954.html
bing,1711,"When a Covid-19 vaccine becomes available, who should get it first?",2020-05-23T16:17:00.0000000Z,STAT,https://www.statnews.com/2020/05/23/when-a-covid-19-vaccine-becomes-available-who-should-get-it-first/
bing,1712,"Non-COVID hospital bed use up, stroke survivor thanks first responders",2020-05-27T23:00:00.0000000Z,WOWT.com,https://www.wowt.com/content/news/Non-COVID-hospital-bed-use-up-as-first-responder-suffers-stroke-570809551.html
bing,1713,EKF secures COVID-19 novel sample collection kit manufacturing and supply contracts,2020-05-26T07:38:00.0000000Z,News Medical,https://www.news-medical.net/news/20200526/EKF-secures-COVID-19-novel-sample-collection-kit-manufacturing-and-supply-contracts.aspx
bing,1714,Undergoing surgery with COVID-19 can lead to serious lung complications,2020-05-29T00:00:00.0000000Z,UPI.com,https://www.upi.com/Health_News/2020/05/29/Undergoing-surgery-with-COVID-19-can-lead-to-serious-lung-complications/5331590772153/
bing,1715,Fosun Foundation and Longfor Group donated 40 ventilators to the U.S. hospitals in fight against COVID-19,2020-05-29T00:00:00.0000000Z,Medindia,https://www.medindia.net/health-press-release/fosun-foundation-and-longfor-group-donated-40-ventilators-to-the-us-hospitals-in-fight-against-covid-19-470688-1.htm
bing,1716,Gilead study finds five days of remdesivir works against COVID-19 as well as 10,2020-05-27T21:56:00.0000000Z,The Boston Globe,https://www.bostonglobe.com/2020/05/27/metro/gilead-study-finds-five-days-remdesivir-works-against-covid-19-well-10/
bing,1717,A New Lease of Life: Indian-Origin Doctor Performs 1st Lung Transplant For COVID-19 Patient in US,2020-06-12T07:32:00.0000000Z,India.com,https://www.india.com/viral/indian-origin-doctor-performs-1st-lung-transplant-for-covid-19-patient-in-us-4055839/
bing,1718,"85-Year-Old Woman Beats COVID-19, Discharged From Hospital In Bhubaneswar",2020-05-14T00:54:00.0000000Z,NDTV,https://www.ndtv.com/india-news/coronavirus-85-year-old-woman-beats-covid-19-discharged-from-hospital-in-bhubaneswar-2228425
bing,1719,Americans from Mexico with COVID-19 Overwhelm Hospitals in Imperial County,2020-05-20T00:39:00.0000000Z,Times of San Diego,https://timesofsandiego.com/life/2020/05/19/americans-from-mexico-with-covid-19-overwhelm-hospitals-in-imperial-county/
bing,1720,Fire breaks out at Covid-19 designated hospital opposite IIT Delhi,2020-05-23T14:00:00.0000000Z,Hindustan Times,https://www.hindustantimes.com/delhi-news/fire-breaks-out-at-covid-19-designated-hospital-opposite-iit-delhi/story-MCoNc5A63540NlYqISPlhO.html
bing,1721,Hospital is first in US to use artificial intelligence to analyze COVID-19 patients,2020-05-19T14:54:00.0000000Z,Medical Xpress,https://medicalxpress.com/news/2020-05-hospital-artificial-intelligence-covid-patients.html
bing,1722,2 South Florida Hospitals Treating Children for Inflammatory Illness Linked to COVID-19,2020-05-19T14:24:00.0000000Z,NBC 6 South Florida,https://www.nbcmiami.com/news/local/2-children-in-icu-at-south-florida-hospital-with-inflammatory-illness-linked-to-covid-19/2235430/
bing,1723,"Hospital plays ""Here Comes the Sun"" when COVID-19 patients are removed from ventilators",2020-05-21T18:39:00.0000000Z,KCCI Des Moines,https://www.kcci.com/article/hospital-plays-here-comes-the-sun-when-covid-19-patients-are-removed-from-ventilators/32634239
bing,1724,Field hospital set up to treat COVID-19 patients set to close today,2020-05-20T10:03:00.0000000Z,WCVB Channel 5 Boston,https://www.wcvb.com/article/field-hospital-set-up-to-treat-covid-19-patients-set-to-close-today/32608859
bing,1725,ICU capacity strained at LBJ and Ben Taub hospitals due in part to COVID-19,2020-05-21T19:02:00.0000000Z,abc13.com,https://abc13.com/houston-icu-capacity-harris-health-ben-taub-lbj-hospital/6201846/
bing,1726,California border hospitals hit by surge in COVID-19 cases from Mexico,2020-05-20T20:46:00.0000000Z,Reuters,https://www.reuters.com/article/us-health-coronavirus-usa-border-idUSKBN22V365
bing,1727,Texas DSHS distributing antiviral drugs to hospitals across Austin area for COVID-19 treatment,2020-05-20T16:12:00.0000000Z,KVUE,https://www.kvue.com/article/news/health/coronavirus/remdesivir-austin-texas-coronavirus-dshs/269-b7b7b979-5c4b-4f1e-98d8-b5fb31a593fe
bing,1728,L.A. Surge Hospital for COVID-19 patients to close by the end of June,2020-05-20T05:05:00.0000000Z,Los Angeles Times,https://www.latimes.com/california/story/2020-05-19/la-surge-hospital-coronavirus-covid-19-closing-end-of-june
bing,1729,Coronavirus News: Staten Island hospital marks 1st day of 0 COVID-19 admissions,2020-05-19T02:38:00.0000000Z,abc7NY,https://abc7ny.com/staten-island-university-hospital-new-entrance-siuh-coronavirus-nyc/6194805/
bing,1730,Coronavirus: Trump takes disputed medicine as 'preventative' measure against COVID-19,2020-05-18T21:09:00.0000000Z,Sky,https://news.sky.com/story/coronavirus-trump-takes-disputed-medicine-as-preventative-measure-against-covid-19-11990688
bing,1731,Rady Children’s Hospital Confirms First Case of ‘Mystery Illness’ Linked to COVID-19,2020-05-22T04:34:00.0000000Z,NBC 7 San Diego,https://www.nbcsandiego.com/news/local/rady-childrens-hospital-confirms-first-case-of-mystery-illness-linked-to-covid-19/2330602/
bing,1732,Hurley deploys ‘germ zapping’ robots to battle COVID-19 virus in hospital rooms,2020-05-19T16:58:00.0000000Z,MLive,https://www.mlive.com/news/flint/2020/05/hurley-deploys-germ-zapping-robots-to-battle-covid-19-virus-in-hospital-rooms.html
bing,1733,Covid-19 impact: Uninsured PPE kits add to hospital bills,2020-05-29T02:28:00.0000000Z,Mint,https://www.livemint.com/money/personal-finance/covid-19-impact-uninsured-ppe-kits-add-to-hospital-bills-11590698459927.html
bing,1734,From selfie sticks to thermal scanner headgear: Delhi Police try to keep Covid-19 away,2020-05-15T17:51:00.0000000Z,Hindustan Times,https://www.hindustantimes.com/cities/from-selfie-sticks-to-thermal-scanner-headgear-delhi-police-try-to-keep-covid-away/story-CMSmIO5fxh5BsXY0thehZO.html
bing,1735,Coronavirus: Doctor and nurse who cancelled wedding due to pandemic tie the knot in hospital,2020-05-26T18:32:00.0000000Z,Sky,https://news.sky.com/story/coronavirus-doctor-and-nurse-who-cancelled-wedding-due-to-pandemic-tie-the-knot-in-hosptial-11994940
bing,1736,One-hour COVID-19 test being trialed at hospitals around London,2020-05-23T00:00:00.0000000Z,Reuters,https://uk.reuters.com/article/us-health-coronavirus-britain-test/one-hour-covid-19-test-being-trialed-at-hospitals-around-london-idUKKBN22Z0PI
bing,1737,Medela Opens New U.S. Manufacturing Line for Critical Portable Suction Systems Aiding Hospital Ventilator Support During the COVID-19 Crisis,2020-05-19T12:15:00.0000000Z,PR Newswire,https://www.prnewswire.com/news-releases/medela-opens-new-us-manufacturing-line-for-critical-portable-suction-systems-aiding-hospital-ventilator-support-during-the-covid-19-crisis-301061250.html
bing,1738,iFixit launches massive repair database for ventilators and other medical devices,2020-05-19T17:21:00.0000000Z,The Verge,https://www.theverge.com/2020/5/19/21263762/ifixit-medical-device-repair-database-launch
bing,1739,Zipline drones deliver supplies and PPE to US hospitals,2020-05-27T13:14:00.0000000Z,BBC,https://www.bbc.com/news/technology-52819648
bing,1740,ICYMI: Woman donates stimulus check to throw second line at New Orleans East hospital,2020-05-21T08:03:00.0000000Z,WDSU,https://www.wdsu.com/article/woman-donates-stimulus-check-to-throw-second-line-at-new-orleans-east-hospital/32620756
bing,1741,DHHR: Sharpe Hospital worker victim of COVID-19,2020-05-22T19:20:00.0000000Z,West Virginia MetroNews,http://wvmetronews.com/2020/05/22/dhhr-sharpe-hospital-worker-victim-of-covid-19/
bing,1742,"Mercy Hospital unveils $20m COVID-19 testing, treatment facility",2020-05-22T18:24:00.0000000Z,Stabroek News,https://www.stabroeknews.com/2020/05/22/news/guyana/mercy-hospital-unveils-20m-covid-19-testing-treatment-facility/
bing,1743,"Former Astros star, manager Art Howe discharged from hospital as he battles COVID-19",2020-05-18T02:25:00.0000000Z,KHOU 11,https://www.khou.com/article/news/health/coronavirus/former-astros-star-manager-art-howe-discharged-from-hospital-as-he-battles-covid-19/285-a860e06e-faee-4e45-a124-254a1c697310
bing,1744,Participating NHS hospitals begin enrolling volunteers for COVID-19 trial,2020-05-21T16:26:00.0000000Z,MSN,https://www.msn.com/en-us/health/medical/participating-nhs-hospitals-begin-enrolling-volunteers-for-covid-19-trial/ar-BB14qpqF
bing,1745,Wuhan’s hospitals return to normal after last coronavirus patients return home,2020-05-17T08:30:00.0000000Z,South China Morning Post,https://www.scmp.com/news/china/society/article/3084761/wuhans-hospitals-return-normal-after-last-coronavirus-patients
bing,1746,Nurses post window signs to comfort family of dying COVID-19 patient: 'He is at peace',2020-05-24T01:31:00.0000000Z,YAHOO!,https://www.yahoo.com/lifestyle/nurses-use-window-signs-to-comfort-family-of-dying-covid-19-patient-he-is-at-peace-010427693.html
bing,1747,Coronavirus pandemic in the US,2020-05-22T09:39:00.0000000Z,CNN,https://www.cnn.com/us/live-news/us-coronavirus-update-05-22-20/index.html
bing,1748,Rebuilding America: Acadiana hospitals not spared by COVID-19 economic impact,2020-05-20T22:04:00.0000000Z,MSN,https://www.msn.com/en-us/health/wellness/rebuilding-america-acadiana-hospitals-not-spared-by-covid-19-economic-impact/ar-BB14nO5e
bing,1749,The Latest: 4 Kenya presidential staff are COVID-19 positive,2020-06-15T15:27:00.0000000Z,Houston Chronicle,https://www.houstonchronicle.com/news/article/The-Latest-India-may-use-train-carriages-for-15339810.php
bing,1750,"Global Respiratory Devices Market (Therapeutic, Diagnostic & Monitoring): Insights and Forecast with Potential Impact of COVID-19 (2020-2024)",2020-06-15T11:16:00.0000000Z,MarketWatch,https://www.marketwatch.com/press-release/global-respiratory-devices-market-therapeutic-diagnostic-monitoring-insights-and-forecast-with-potential-impact-of-covid-19-2020-2024-2020-06-15
bing,1751,Maryland hospital first in US with new ICU wing specifically for COVID-19 patients,2020-05-26T18:40:00.0000000Z,MSN,https://www.msn.com/en-us/health/medical/maryland-hospital-first-in-us-with-new-icu-wing-specifically-for-covid-19-patients/ar-BB14CLrD
bing,1752,Several children at Texas Children’s Hospital have multisystem inflammatory syndrome linked to COVID-19,2020-05-28T22:41:00.0000000Z,Click2Houston,https://www.click2houston.com/news/local/2020/05/28/several-children-at-texas-childrens-hospital-have-multisystem-inflammatory-syndrome-linked-to-covid-19/
bing,1753,Surviving COVID-19: The most important test may be at your fingertips,2020-05-24T16:07:00.0000000Z,The Hill,https://thehill.com/opinion/healthcare/499320-surviving-covid-19-the-most-important-test-may-be-at-your-fingertips
bing,1754,NIH to study how COVID-19 pandemic may have affected pregnancy outcomes in U.S,2020-05-19T16:04:00.0000000Z,Reuters,https://www.reuters.com/article/us-health-coronavirus-usa-pregnancy-idUSKBN22V2DO
bing,1755,"Khabib Nurmagomedov: COVID-19 led to father's coma, resulted in deaths of relatives",2020-05-18T22:21:00.0000000Z,Yahoo! Sports,https://sports.yahoo.com/khabib-nurmagomedov-covid-19-led-to-fathers-coma-resulted-in-deaths-of-relatives-222036087.html
bing,1756,MGH begins to shift some resources as COVID-19 cases decline,2020-05-17T19:43:00.0000000Z,The Boston Globe,https://www.bostonglobe.com/2020/05/17/nation/mgh-begins-shift-some-resources-covid-19-cases-decline/
bing,1757,COVID-19 Is A Respiratory Disease. So Why Is It Affecting Patients’ Hearts And Brains?,2020-05-28T10:08:00.0000000Z,FiveThirtyEight,https://fivethirtyeight.com/features/covid-19-is-a-respiratory-disease-so-why-is-it-affecting-patients-hearts-and-brains/
bing,1758,Registered Nurse at Concord Hospital gives birth to healthy baby boy during pandemic,2020-05-19T10:45:00.0000000Z,WMUR9,https://www.wmur.com/article/registered-nurse-at-concord-hospital-gives-birth-to-healthy-baby-boy-during-pandemic/32589367
bing,1759,UK healthcare workers begin COVID-19 hydroxychloroquine trial,2020-05-21T10:58:00.0000000Z,Al Jazeera English,https://www.aljazeera.com/news/2020/05/uk-healthcare-workers-covid-19-hydroxychloroquine-trial-200521082030076.html
bing,1760,How COVID-19 Deaths Are Counted,2020-05-19T11:33:00.0000000Z,Scientific American,https://www.scientificamerican.com/article/how-covid-19-deaths-are-counted1/
bing,1761,‘You can easily kill someone you love’: Cooper speaks out against those attending Triad ‘COVID-19 parties’,2020-05-18T17:58:00.0000000Z,WXII12,https://www.wxii12.com/article/winston-salem-north-carolina-hospital-coronavirus-party/32585229
bing,1762,Regions Hospital nurses describe life on the front lines of COVID-19,2020-05-19T15:42:00.0000000Z,KARE 11,https://www.kare11.com/article/news/health/coronavirus/st-paul-regions-hospital-nurses-talk-life-in-the-days-of-covid-19/89-f5818e06-729d-4857-afdd-99047748a040
bing,1763,"What to Know About PMIS, the COVID-19-Linked Syndrome Affecting Children",2020-05-18T23:47:00.0000000Z,Healthline,https://www.healthline.com/health-news/what-to-know-pmis-syndrome-linked-to-covid-19-affects-children
bing,1764,AIIMS sanitation supervisor dies due to Covid-19,2020-05-26T05:02:00.0000000Z,Hindustan Times,https://www.hindustantimes.com/delhi-news/aiims-sanitation-supervisor-dies-due-to-covid-19/story-AKxCXjNkpo6jdYPDkpaw4L.html
bing,1765,Children's National reports 23 cases of pediatric inflammatory illness linked to COVID-19,2020-05-20T00:00:00.0000000Z,WJLA,https://wjla.com/news/local/childrens-hospital-reports-22-cases-of-mis-c
bing,1766,Lessons from the military on how to balance caring for patients against the risk of personal harm,2020-05-20T08:55:00.0000000Z,STAT,https://www.statnews.com/2020/05/20/balance-caring-for-covid-19-patients-against-risk-personal-harm-lessons-military/
bing,1767,COVID-19 delays elective surgeries,2020-05-27T07:05:00.0000000Z,News Medical,https://www.news-medical.net/news/20200527/COVID-19-delays-elective-surgeries.aspx
bing,1768,Saving lives: Stories from the front line of Vietnam’s COVID-19 battle,2020-05-20T10:43:00.0000000Z,Tuoi Tre news,https://tuoitrenews.vn/news/features/20200520/saving-lives-stories-from-the-front-line-of-vietnams-covid19-battle/54659.html
bing,1769,"Covid-19 Lockdowns May Spark Rise in HIV Due to Fear of Hospitals, Lack of Medical Checks: Experts",2020-05-12T02:27:00.0000000Z,Yahoo! News,https://in.news.yahoo.com/people-scared-hospitals-now-covid19-021900018.html
bing,1770,US Tennis Association intends to hold Open if government OKs,2020-06-15T19:03:00.0000000Z,TribLIVE.com,https://triblive.com/sports/us-tennis-association-intends-to-hold-open-if-government-oks/
bing,1771,The Latest: 4 Kenya presidential staff are COVID-19 positive,2020-06-15T15:24:00.0000000Z,StarTribune,https://www.startribune.com/the-latest-india-may-use-train-carriages-for-virus-beds/571256452/
bing,1772,Texas Children's Hospital treating several children with inflammatory illness linked to COVID-19,2020-05-16T11:03:00.0000000Z,abc13.com,https://abc13.com/kawasaki-disease-childrens-health-inflammatory-illness-covid-19/6187306/
bing,1773,State senator hospitalized with COVID-19,2020-05-25T22:27:00.0000000Z,KETV Omaha,https://www.ketv.com/article/state-senator-hospitalized-with-covid-19/32662841
bing,1774,Lakewood resident and Fairview Hospital employee talks about recovering from COVID-19,2020-05-27T18:03:00.0000000Z,Cleveland.com,https://www.cleveland.com/community/2020/05/lakewood-resident-and-fairview-hospital-employee-talks-about-recovering-from-covid-19.html
bing,1775,RECOVERED: First patient to be diagnosed with COVID-19 at Allen Hospital discharged Wednesday,2020-05-20T19:51:00.0000000Z,KWWL,https://kwwl.com/2020/05/20/recovered-first-patient-to-be-diagnosed-with-covid-19-at-allen-hospital-discharged-wednesday/
bing,1776,Mzuzu Central Hospital opens new guardian shelter to contain Covid-19,2020-05-22T07:28:00.0000000Z,Malawi Nyasa Times,https://www.nyasatimes.com/mzuzu-central-hospital-opens-new-guardian-shelter-to-contain-covid-19/
bing,1777,Hospital workers in Seattle complain of minimal disclosure after COVID-19 exposures,2020-05-14T15:28:00.0000000Z,The Star,https://www.thestar.com/news/world/us/2020/05/14/hospital-workers-in-seattle-complain-of-minimal-disclosure-after-covid-19-exposures.html
bing,1778,First COVID-19 patient admitted to Methodist Charlton ICU released after 57-day hospital stay,2020-05-19T03:49:00.0000000Z,WFAA8,https://www.wfaa.com/article/news/local/watch-first-covid-19-patient-admitted-to-methodist-charlton-icu-released-after-57-day-hospital-stay/287-31577c8a-4048-4180-b272-e03959b51af5
bing,1779,COVID-19 testing lab starts functioning at CMCH,2020-05-18T01:09:00.0000000Z,Daily Times,https://dailytimes.com.pk/614036/covid-19-testing-lab-starts-functioning-at-cmch/
bing,1780,"5 Doctors, Including 4 Who Treated Covid-19 Patient, Test Positive For the Disease in Kashmir",2020-05-18T08:48:00.0000000Z,Yahoo! News,https://in.news.yahoo.com/5-doctors-including-4-treated-084200811.html
bing,1781,"Worcester COVID-19 cases still on the rise, but hospital census dips",2020-05-17T21:58:00.0000000Z,Telegram,https://www.telegram.com/news/20200517/worcester-covid-19-cases-still-on-rise-but-hospital-census-dips
bing,1782,High number of patients with severe COVID-19 develop deep vein thrombosis,2020-05-29T17:47:00.0000000Z,UPI.com,https://www.upi.com/Health_News/2020/05/29/High-number-of-patients-with-severe-COVID-19-develop-deep-vein-thrombosis/4171590761951/
bing,1783,The Latest: 4 Kenya presidential staff are COVID-19 positive,2020-06-15T15:05:00.0000000Z,Daily Herald,https://www.heraldextra.com/business/the-latest-4-kenya-presidential-staff-are-covid-19-positive/article_ac7d4e2c-a9c8-5fcc-a59c-481b3e7f72af.html?block_id=1682681
bing,1784,Lancaster General Hospital uses a cleaning robot,2020-05-25T11:30:00.0000000Z,WGAL,https://www.wgal.com/article/lancaster-general-hospital-uses-robot-to-clean/32656538
bing,1785,Sarepta Therapeutics Announces Positive Safety and Efficacy Data from the SRP-9001 Micro-Dystrophin Gene Therapy Trial Published in JAMA Neurology,2020-06-15T15:00:00.0000000Z,Benzinga.com,https://www.benzinga.com/pressreleases/20/06/g16254341/sarepta-therapeutics-announces-positive-safety-and-efficacy-data-from-the-srp-9001-micro-dystrophi
bing,1786,"Iowa must do more to foster health of mothers and new babies, especially during pandemic",2020-05-29T14:26:00.0000000Z,Des Moines Register,https://www.desmoinesregister.com/story/opinion/columnists/iowa-view/2020/05/29/iowa-chlidbirth-pandemic-policies-shouldnt-harm-moms-and-babies/5268788002/
bing,1787,Many health officials are OK with police protests despite COVID-19,2020-06-15T14:20:00.0000000Z,The Denver Post,https://www.denverpost.com/2020/06/15/coronavirus-protests-health-racism/
bing,1788,"As Europe reopens, a new COVID-19 outbreak in Beijing shows the need for vigilance",2020-06-15T13:21:00.0000000Z,Sun Sentinel,https://www.sun-sentinel.com/coronavirus/ct-nw-coronavirus-world-updates-20200615-oii5ijlgb5azriudavmubufbo4-story.html
bing,1789,Doctor who delayed retirement to fight pandemic at low-income hospital dies of COVID-19,2020-05-18T19:31:00.0000000Z,The Hill,https://thehill.com/blogs/blog-briefing-room/news/498354-doctor-who-delayed-retirement-to-fight-pandemic-at-low-income
bing,1790,Local hospital prepared for mysterious child illness linked to COVID-19,2020-05-18T12:09:00.0000000Z,KY3,https://www.ky3.com/content/news/Local-hospital-prepared-for-mysterious-child-illness-linked-to-COVID-19-570555841.html
bing,1791,"Durbin, Preckwinkle Visit Stroger Hospital COVID-19 Testing Site",2020-05-15T18:09:00.0000000Z,CBS Chicago,https://chicago.cbslocal.com/2020/05/15/durbin-preckwinkle-visit-stroger-hospital-covid-19-testing-site/
